,ticker,recommendation date,recommendation,subsector,averageVolume10days,price_0406,price_0405,price_0204,price_1403,price_2412,free_cash_flow,short_term_debt,long_term_debt,ebitda,market_cap,sector,debt/ebitda,debt/cash,up,text,size,color
629,NTAP,2020-05-28 15:29:48,Hold,Computer Hardware,2912575,46.44,40.65,39.53,40.31,61.57,1168.0,400.0,1144.0,1418.0,10110.0,Technology,1.0888575458392102,1.321917808219178,0.32579672695951767,Ticker:NTAP<br>Subsector:Computer Hardware<br>YF Recomm:Hold<br>YF Recomm Date:2020-05-28 15:29:48<br>averageVolume10days:2912575<br>Down:0.32579672695951767,6.515934539190353,
631,NFLX,2020-05-21 15:36:01,Neutral,Entertainment,5776900,407.29,428.15,364.08,336.3,333.1,-3140.36,0.0,14759.0,11924.08,185580.0,Communication Services,1.2377474824053512,-4.6997796430982435,0.05121657786834932,Ticker:NFLX<br>Subsector:Entertainment<br>YF Recomm:Neutral<br>YF Recomm Date:2020-05-21 15:36:01<br>averageVolume10days:5776900<br>Down:0.05121657786834932,1.0243315573669864,
636,NJR,2020-05-11 14:54:35,Equal-Weight,Utilities—Regulated Gas,540237,36.5,32.94,29.58,32.69,44.03,-110.68,21.42,1537.18,254.09,3410.0,Utilities,6.134046991223583,-14.082038308637514,0.20630136986301384,Ticker:NJR<br>Subsector:Utilities—Regulated Gas<br>YF Recomm:Equal-Weight<br>YF Recomm Date:2020-05-11 14:54:35<br>averageVolume10days:540237<br>Down:0.20630136986301384,4.126027397260277,
639,NEM,2020-05-19 11:32:37,Buy,Gold,11982900,57.0,62.47,46.27,39.33,41.47,1403.0,880.0,6138.0,5653.0,44960.0,Basic Materials,1.2414647090040687,5.002138275124732,0.09596491228070181,Ticker:NEM<br>Subsector:Gold<br>YF Recomm:Buy<br>YF Recomm Date:2020-05-19 11:32:37<br>averageVolume10days:11982900<br>Down:0.09596491228070181,1.9192982456140362,#09f349
640,NWS,2017-07-26 14:26:44,Buy,Broadcasting,522425,13.4,9.91,8.59,10.61,14.17,356.0,449.0,1004.0,1013.0,7610.0,Communication Services,1.4343534057255676,4.081460674157303,0.057462686567164134,Ticker:NWS<br>Subsector:Broadcasting<br>YF Recomm:Buy<br>YF Recomm Date:2017-07-26 14:26:44<br>averageVolume10days:522425<br>Down:0.057462686567164134,1.1492537313432827,#09f349
641,NWSA,2019-08-12 10:36:04,Outperform,Broadcasting,3662425,13.07,9.64,8.64,10.47,13.86,356.0,449.0,1004.0,1013.0,7610.0,Communication Services,1.4343534057255676,4.081460674157303,0.06044376434582999,Ticker:NWSA<br>Subsector:Broadcasting<br>YF Recomm:Outperform<br>YF Recomm Date:2019-08-12 10:36:04<br>averageVolume10days:3662425<br>Down:0.06044376434582999,1.2088752869165997,
642,NXST,2020-05-07 15:09:47,Buy,Broadcasting,449700,97.3,63.93,53.18,76.17,115.78,219.96,109.31,8383.28,1075.42,4200.0,Communication Services,7.896998382027487,38.609701763957084,0.1899280575539568,Ticker:NXST<br>Subsector:Broadcasting<br>YF Recomm:Buy<br>YF Recomm Date:2020-05-07 15:09:47<br>averageVolume10days:449700<br>Down:0.1899280575539568,3.798561151079136,#09f349
643,NLSN,2020-05-21 15:57:38,Buy,Consulting Services,4254712,16.7,14.09,11.8,14.99,20.02,547.0,914.0,7395.0,663.0,5670.0,Industrials,12.532428355957768,15.190127970749543,0.19880239520958076,Ticker:NLSN<br>Subsector:Consulting Services<br>YF Recomm:Buy<br>YF Recomm Date:2020-05-21 15:57:38<br>averageVolume10days:4254712<br>Down:0.19880239520958076,3.9760479041916152,#09f349
646,NMIH,2020-05-26 13:06:56,Buy,Insurance—Property & Casualty,2102112,17.75,13.06,10.9,19.1,34.16,198.19,0.0,145.8,225.71,1160.0,Financial Services,0.6459616321828896,0.7356577022049549,0.9245070422535209,Ticker:NMIH<br>Subsector:Insurance—Property & Casualty<br>YF Recomm:Buy<br>YF Recomm Date:2020-05-26 13:06:56<br>averageVolume10days:2102112<br>Down:0.9245070422535209,18.490140845070417,#09f349
649,JWN,2020-06-01 13:28:13,Equal-Weight,Department Stores,13757962,23.46,17.86,13.29,21.59,40.21,301.0,0.0,2676.0,1828.0,3050.0,Consumer Cyclical,1.463894967177243,8.890365448504983,0.7139812446717817,Ticker:JWN<br>Subsector:Department Stores<br>YF Recomm:Equal-Weight<br>YF Recomm Date:2020-06-01 13:28:13<br>averageVolume10days:13757962<br>Down:0.7139812446717817,14.279624893435635,
651,NTRS,2020-06-01 13:31:20,Underweight,Asset Management,1306725,92.34,74.96,73.0,76.05,105.36,1669.9,0.0,655.5,2322.8,17710.0,Financial Services,0.28220251420699155,0.39253847535780584,0.14100064977257953,Ticker:NTRS<br>Subsector:Asset Management<br>YF Recomm:Underweight<br>YF Recomm Date:2020-06-01 13:31:20<br>averageVolume10days:1306725<br>Down:0.14100064977257953,2.8200129954515907,
654,DNOW,2020-04-14 11:56:47,Outperform,Oil & Gas Equipment & Services,1093587,8.35,6.1,4.99,6.61,11.49,212.0,8.0,34.0,-42.0,830.0,Energy,-1.0,0.19811320754716982,0.37604790419161693,Ticker:DNOW<br>Subsector:Oil & Gas Equipment & Services<br>YF Recomm:Outperform<br>YF Recomm Date:2020-04-14 11:56:47<br>averageVolume10days:1093587<br>Down:0.37604790419161693,7.520958083832339,
655,NRG,2020-05-15 13:00:11,Overweight,Utilities—Independent Power Producers,2608862,36.09,32.95,26.61,28.6,39.41,989.0,72.0,6449.0,1563.0,8880.0,Utilities,4.172104926423544,6.593528816986855,0.09199224161817665,Ticker:NRG<br>Subsector:Utilities—Independent Power Producers<br>YF Recomm:Overweight<br>YF Recomm Date:2020-05-15 13:00:11<br>averageVolume10days:2608862<br>Down:0.09199224161817665,1.839844832363533,
657,NUE,2020-05-14 12:36:25,Neutral,Steel,2070150,46.22,41.06,35.9,35.41,55.69,1332.12,29.26,4291.3,2517.46,13280.0,Basic Materials,1.7162377952380576,3.2433714680359134,0.20488965815664217,Ticker:NUE<br>Subsector:Steel<br>YF Recomm:Neutral<br>YF Recomm Date:2020-05-14 12:36:25<br>averageVolume10days:2070150<br>Down:0.20488965815664217,4.0977931631328435,
658,NTNX,2020-05-28 15:50:41,Neutral,Software—Infrastructure,4712475,24.53,17.64,14.78,14.63,32.01,-76.28,513.38,458.91,-491.12,4700.0,Technology,-1.9797401856979964,-12.746329313057156,0.30493273542600874,Ticker:NTNX<br>Subsector:Software—Infrastructure<br>YF Recomm:Neutral<br>YF Recomm Date:2020-05-28 15:50:41<br>averageVolume10days:4712475<br>Down:0.30493273542600874,6.098654708520175,
659,NUVA,2020-05-07 17:54:11,Buy,Medical Devices,1224125,63.26,57.01,44.86,43.43,77.35,104.91,5.57,73.15,237.4,3210.0,Healthcare,0.331592249368155,0.7503574492422076,0.22273158393929804,Ticker:NUVA<br>Subsector:Medical Devices<br>YF Recomm:Buy<br>YF Recomm Date:2020-05-07 17:54:11<br>averageVolume10days:1224125<br>Down:0.22273158393929804,4.454631678785961,#09f349
662,NVR,2020-04-24 12:50:23,Equal-Weight,Residential Construction,33875,3475.0,3062.68,2410.0,2922.28,3786.71,843.84,0.0,0.0,969.03,12600.0,Consumer Cyclical,0.0,0.0,0.08970071942446034,Ticker:NVR<br>Subsector:Residential Construction<br>YF Recomm:Equal-Weight<br>YF Recomm Date:2020-04-24 12:50:23<br>averageVolume10days:33875<br>Down:0.08970071942446034,1.7940143884892068,
664,OI,2020-04-17 10:30:47,Underweight,Packaging & Containers,2510987,9.49,7.74,6.46,7.49,11.86,-21.0,49.0,5435.0,248.0,1480.0,Consumer Cyclical,22.112903225806452,-261.14285714285717,0.2497365648050578,Ticker:OI<br>Subsector:Packaging & Containers<br>YF Recomm:Underweight<br>YF Recomm Date:2020-04-17 10:30:47<br>averageVolume10days:2510987<br>Down:0.2497365648050578,4.994731296101156,
665,OXY,2020-06-01 09:35:01,Sector Perform,Oil & Gas E&P,39714487,17.9,15.52,10.74,14.26,38.54,1020.0,51.0,38537.0,5561.0,14160.0,Energy,6.939039741053767,37.831372549019605,1.1530726256983241,Ticker:OXY<br>Subsector:Oil & Gas E&P<br>YF Recomm:Sector Perform<br>YF Recomm Date:2020-06-01 09:35:01<br>averageVolume10days:39714487<br>Down:1.1530726256983241,23.061452513966483,
666,OII,2020-05-14 16:18:43,Hold,Oil & Gas Equipment & Services,2091512,6.39,4.58,2.74,3.23,15.09,9.88,0.0,796.52,-27.29,640.0,Energy,-29.187248076218395,80.61943319838056,1.3615023474178405,Ticker:OII<br>Subsector:Oil & Gas Equipment & Services<br>YF Recomm:Hold<br>YF Recomm Date:2020-05-14 16:18:43<br>averageVolume10days:2091512<br>Down:1.3615023474178405,27.230046948356808,
667,OIS,2020-05-19 12:11:08,Equal-Weight,Oil & Gas Equipment & Services,2907537,5.74,3.26,1.87,2.42,16.57,81.32,25.62,222.55,-96.98,350.0,Energy,-2.558981233243968,3.051770782095426,1.8867595818815333,Ticker:OIS<br>Subsector:Oil & Gas Equipment & Services<br>YF Recomm:Equal-Weight<br>YF Recomm Date:2020-05-19 12:11:08<br>averageVolume10days:2907537<br>Down:1.8867595818815333,37.73519163763066,
671,OMCL,2020-05-08 12:09:02,Buy,Health Information Services,301575,68.81,71.63,62.19,74.48,83.11,129.11,7.1,50.0,144.68,2910.0,Healthcare,0.3946640862593309,0.4422585392301138,0.20781863101293419,Ticker:OMCL<br>Subsector:Health Information Services<br>YF Recomm:Buy<br>YF Recomm Date:2020-05-08 12:09:02<br>averageVolume10days:301575<br>Down:0.20781863101293419,4.156372620258684,#09f349
672,ON,2020-05-12 15:56:08,Buy,Semiconductors,8538562,19.8,14.87,11.0,14.49,24.45,759.4,138.5,2627.6,1369.1,7720.0,Technology,2.020378350741363,3.642480905978404,0.23484848484848486,Ticker:ON<br>Subsector:Semiconductors<br>YF Recomm:Buy<br>YF Recomm Date:2020-05-12 15:56:08<br>averageVolume10days:8538562<br>Down:0.23484848484848486,4.696969696969697,#09f349
673,ONTO,2020-05-06 11:35:59,Buy,Semiconductors,346712,32.29,30.45,28.66,27.98,36.78,11.34,19.17,0.0,26.74,1580.0,Technology,0.7169035153328348,1.6904761904761907,0.1390523381851967,Ticker:ONTO<br>Subsector:Semiconductors<br>YF Recomm:Buy<br>YF Recomm Date:2020-05-06 11:35:59<br>averageVolume10days:346712<br>Down:0.1390523381851967,2.7810467637039338,#09f349
675,OFIX,2020-02-25 14:32:17,Buy,Medical Devices,130425,36.42,33.54,26.09,26.4,46.69,11.51,0.32,20.65,9.69,670.0,Healthcare,2.1640866873065017,1.8218940052128583,0.2819879187259746,Ticker:OFIX<br>Subsector:Medical Devices<br>YF Recomm:Buy<br>YF Recomm Date:2020-02-25 14:32:17<br>averageVolume10days:130425<br>Down:0.2819879187259746,5.639758374519492,#09f349
676,OSK,2020-05-04 14:40:46,Neutral,Farm & Heavy Construction Machinery,536287,84.0,62.21,63.8,59.7,94.57,420.7,307.3,819.0,912.2,5150.0,Industrials,1.2347073010304757,2.67720465890183,0.12583333333333324,Ticker:OSK<br>Subsector:Farm & Heavy Construction Machinery<br>YF Recomm:Neutral<br>YF Recomm Date:2020-05-04 14:40:46<br>averageVolume10days:536287<br>Down:0.12583333333333324,2.516666666666665,
677,OSIS,2020-04-27 13:46:35,Buy,Electronic Components,108800,82.75,71.69,63.74,73.29,101.86,88.9,0.8,257.75,173.03,1460.0,Technology,1.494249552100792,2.908323959505062,0.23093655589123863,Ticker:OSIS<br>Subsector:Electronic Components<br>YF Recomm:Buy<br>YF Recomm Date:2020-04-27 13:46:35<br>averageVolume10days:108800<br>Down:0.23093655589123863,4.6187311178247725,#09f349
678,OC,2020-05-27 12:16:41,Neutral,Building Products & Equipment,1487350,59.11,40.53,36.81,41.75,64.49,266.0,9.0,3362.0,1240.0,5950.0,Industrials,2.7185483870967744,12.672932330827068,0.09101674843512098,Ticker:OC<br>Subsector:Building Products & Equipment<br>YF Recomm:Neutral<br>YF Recomm Date:2020-05-27 12:16:41<br>averageVolume10days:1487350<br>Down:0.09101674843512098,1.8203349687024195,
693,PBF,2020-05-27 14:13:04,Underweight,Oil & Gas Refining & Marketing,3998200,13.24,10.84,5.91,16.0,31.62,520.48,2.38,1931.32,736.72,1420.0,Energy,2.624742100119448,3.715224408238549,1.3882175226586102,Ticker:PBF<br>Subsector:Oil & Gas Refining & Marketing<br>YF Recomm:Underweight<br>YF Recomm Date:2020-05-27 14:13:04<br>averageVolume10days:3998200<br>Down:1.3882175226586102,27.764350453172206,
694,CNXN,2020-03-27 14:11:07,Buy,Electronics & Computer Distribution,84875,45.09,39.88,38.7,34.62,51.62,36.6,0.0,10.33,125.29,1150.0,Technology,0.082448718971985,0.2822404371584699,0.1448214681747615,Ticker:CNXN<br>Subsector:Electronics & Computer Distribution<br>YF Recomm:Buy<br>YF Recomm Date:2020-03-27 14:11:07<br>averageVolume10days:84875<br>Down:0.1448214681747615,2.89642936349523,#09f349
696,PNTG,2020-05-21 13:03:10,Hold,Medical Care Facilities,155262,26.8,18.4,13.89,15.4,34.49,2.84,12.29,304.04,9.78,740.0,Healthcare,32.34458077709612,111.38380281690142,0.2869402985074627,Ticker:PNTG<br>Subsector:Medical Care Facilities<br>YF Recomm:Hold<br>YF Recomm Date:2020-05-21 13:03:10<br>averageVolume10days:155262<br>Down:0.2869402985074627,5.738805970149254,
698,PBCT,2020-05-15 14:49:38,Neutral,Banks—Regional,3996600,13.48,11.84,10.18,12.69,16.4,214.3,81.6,993.1,726.6,5180.0,Financial Services,1.4790806496008808,5.014932337844144,0.2166172106824924,Ticker:PBCT<br>Subsector:Banks—Regional<br>YF Recomm:Neutral<br>YF Recomm Date:2020-05-15 14:49:38<br>averageVolume10days:3996600<br>Down:0.2166172106824924,4.332344213649848,
700,PRFT,2020-03-20 12:35:14,Buy,Information Technology Services,366612,36.46,32.8,23.92,36.79,45.57,69.88,61.5,19.65,80.65,1220.0,Technology,1.0061996280223187,1.1612764739553523,0.24986286341195818,Ticker:PRFT<br>Subsector:Information Technology Services<br>YF Recomm:Buy<br>YF Recomm Date:2020-03-20 12:35:14<br>averageVolume10days:366612<br>Down:0.24986286341195818,4.997257268239164,#09f349
701,PFGC,2020-05-05 15:20:12,Buy,Food Distribution,1401200,31.22,26.94,22.48,25.63,50.96,178.3,18.3,1202.9,442.7,3810.0,Consumer Defensive,2.7585272193358934,6.84913067863152,0.6322869955156951,Ticker:PFGC<br>Subsector:Food Distribution<br>YF Recomm:Buy<br>YF Recomm Date:2020-05-05 15:20:12<br>averageVolume10days:1401200<br>Down:0.6322869955156951,12.645739910313903,#09f349
702,PRSP,2020-05-22 13:23:02,Equal-Weight,Information Technology Services,1127425,25.4,20.99,16.78,18.56,27.86,604.0,89.0,2283.0,-302.0,3860.0,Technology,-7.854304635761589,3.9271523178807946,0.09685039370078741,Ticker:PRSP<br>Subsector:Information Technology Services<br>YF Recomm:Equal-Weight<br>YF Recomm Date:2020-05-22 13:23:02<br>averageVolume10days:1127425<br>Down:0.09685039370078741,1.9370078740157481,
704,PTR,2020-03-27 16:52:56,Hold,Oil & Gas Integrated,130025,36.56,33.01,35.35,34.0,49.53,12440.09,19933.14,38990.16,50602.32,106360.0,Energy,1.1644387055771357,4.736565410700405,0.3547592997811815,Ticker:PTR<br>Subsector:Oil & Gas Integrated<br>YF Recomm:Hold<br>YF Recomm Date:2020-03-27 16:52:56<br>averageVolume10days:130025<br>Down:0.3547592997811815,7.09518599562363,
705,PFE,2020-06-01 15:31:06,Neutral,Drug Manufacturers—General,36249350,36.24,37.25,31.44,32.39,38.54,9994.0,1462.0,35955.0,23692.0,200860.0,Healthcare,1.5793094715515785,3.7439463678206923,0.06346578366445899,Ticker:PFE<br>Subsector:Drug Manufacturers—General<br>YF Recomm:Neutral<br>YF Recomm Date:2020-06-01 15:31:06<br>averageVolume10days:36249350<br>Down:0.06346578366445899,1.2693156732891797,
708,PM,2020-04-29 14:04:59,Buy,Tobacco,5111475,76.5,73.31,71.12,78.1,84.5,9238.0,4051.0,26656.0,11495.0,115550.0,Consumer Defensive,2.671335363201392,3.3239878761636716,0.10457516339869288,Ticker:PM<br>Subsector:Tobacco<br>YF Recomm:Buy<br>YF Recomm Date:2020-04-29 14:04:59<br>averageVolume10days:5111475<br>Down:0.10457516339869288,2.0915032679738577,#09f349
709,PSX,2020-05-27 14:13:59,Overweight,Oil & Gas Refining & Marketing,3160087,86.77,72.56,48.89,53.68,110.15,4808.0,547.0,11216.0,4417.0,36560.0,Energy,2.663119764546072,2.446547420965058,0.2694479658868274,Ticker:PSX<br>Subsector:Oil & Gas Refining & Marketing<br>YF Recomm:Overweight<br>YF Recomm Date:2020-05-27 14:13:59<br>averageVolume10days:3160087<br>Down:0.2694479658868274,5.388959317736548,
710,PPC,2020-03-31 12:38:14,Overweight,Packaged Foods,2474025,18.85,20.16,17.75,19.07,32.56,318.4,26.39,235.38,984.27,4510.0,Consumer Defensive,0.2659534477328375,0.822141959798995,0.7273209549071618,Ticker:PPC<br>Subsector:Packaged Foods<br>YF Recomm:Overweight<br>YF Recomm Date:2020-03-31 12:38:14<br>averageVolume10days:2474025<br>Down:0.7273209549071618,14.546419098143236,
711,PNFP,2020-05-22 13:46:22,Neutral,Banks—Regional,407150,47.56,37.8,34.95,43.01,63.86,392.13,749.08,2062.53,485.58,3240.0,Financial Services,5.790209646196302,7.170096651620637,0.3427249789739275,Ticker:PNFP<br>Subsector:Banks—Regional<br>YF Recomm:Neutral<br>YF Recomm Date:2020-05-22 13:46:22<br>averageVolume10days:407150<br>Down:0.3427249789739275,6.85449957947855,
712,PBI,2019-02-06 13:17:58,Neutral,Business Equipment & Supplies,2574012,2.8,2.8991,1.8119,2.5857,3.8889,114.95,36.06,2719.61,186.28,450.0,Industrials,14.793160833154392,23.972770769899956,0.38889285714285715,Ticker:PBI<br>Subsector:Business Equipment & Supplies<br>YF Recomm:Neutral<br>YF Recomm Date:2019-02-06 13:17:58<br>averageVolume10days:2574012<br>Down:0.38889285714285715,7.777857142857143,
714,PLXS,2020-04-15 14:36:27,Overweight,Electronic Components,180200,70.0,60.7,50.26,53.82,77.51,24.7,100.7,187.28,194.26,1950.0,Technology,1.4824462061155155,11.659109311740892,0.10728571428571443,Ticker:PLXS<br>Subsector:Electronic Components<br>YF Recomm:Overweight<br>YF Recomm Date:2020-04-15 14:36:27<br>averageVolume10days:180200<br>Down:0.10728571428571443,2.1457142857142886,
716,PNC,2020-05-13 13:16:22,Neutral,Banks—Regional,3532125,130.99,101.61,86.34,105.74,156.51,7840.0,5895.0,21501.0,7557.0,50790.0,Financial Services,3.6252481143310837,3.494387755102041,0.19482403236888302,Ticker:PNC<br>Subsector:Banks—Regional<br>YF Recomm:Neutral<br>YF Recomm Date:2020-05-13 13:16:22<br>averageVolume10days:3532125<br>Down:0.19482403236888302,3.8964806473776603,
719,POST,2020-05-11 16:33:51,Market Perform,Packaged Foods,441850,90.19,87.45,82.41,86.92,108.07,414.1,13.5,7066.0,1160.6,6130.0,Consumer Defensive,6.099862140272274,17.09611205022941,0.1982481428096241,Ticker:POST<br>Subsector:Packaged Foods<br>YF Recomm:Market Perform<br>YF Recomm Date:2020-05-11 16:33:51<br>averageVolume10days:441850<br>Down:0.1982481428096241,3.964962856192482,
721,PPG,2020-05-06 09:11:46,Overweight,Specialty Chemicals,2176075,114.5,86.34,79.44,93.66,131.69,1667.0,170.0,4539.0,2172.0,26350.0,Basic Materials,2.16804788213628,2.824835032993401,0.15013100436681226,Ticker:PPG<br>Subsector:Specialty Chemicals<br>YF Recomm:Overweight<br>YF Recomm Date:2020-05-06 09:11:46<br>averageVolume10days:2176075<br>Down:0.15013100436681226,3.002620087336245,
724,PINC,2020-05-12 13:24:49,Hold,Health Information Services,615362,34.5,31.35,33.03,34.95,38.75,411.95,27.61,6.0,508.68,2440.0,Healthcare,0.06607297318549972,0.08158757130719747,0.12318840579710155,Ticker:PINC<br>Subsector:Health Information Services<br>YF Recomm:Hold<br>YF Recomm Date:2020-05-12 13:24:49<br>averageVolume10days:615362<br>Down:0.12318840579710155,2.463768115942031,
727,PFG,2020-05-15 14:26:24,Neutral,Insurance—Diversified,1896312,47.26,34.49,27.02,35.06,53.39,5493.2,93.4,3734.1,1992.4,11780.0,Financial Services,1.921049989961855,0.6967705526833176,0.12970799830723667,Ticker:PFG<br>Subsector:Insurance—Diversified<br>YF Recomm:Neutral<br>YF Recomm Date:2020-05-15 14:26:24<br>averageVolume10days:1896312<br>Down:0.12970799830723667,2.5941599661447334,
728,PG,2020-04-21 12:44:31,Overweight,Household & Personal Products,7223375,116.25,115.77,108.61,113.31,123.34,11895.0,9697.0,20395.0,8311.0,293440.0,Consumer Defensive,3.620743592828781,2.5298024379991593,0.06098924731182809,Ticker:PG<br>Subsector:Household & Personal Products<br>YF Recomm:Overweight<br>YF Recomm Date:2020-04-21 12:44:31<br>averageVolume10days:7223375<br>Down:0.06098924731182809,1.2197849462365618,
733,PUMP,2020-06-03 13:46:47,Outperform,Oil & Gas Equipment & Services,3241687,6.16,4.08,2.23,3.76,11.28,108.88,0.0,70.0,321.81,470.0,Energy,0.21751965445449178,0.6429096252755327,0.831168831168831,Ticker:PUMP<br>Subsector:Oil & Gas Equipment & Services<br>YF Recomm:Outperform<br>YF Recomm Date:2020-06-03 13:46:47<br>averageVolume10days:3241687<br>Down:0.831168831168831,16.623376623376622,
737,PRU,2020-05-07 16:47:04,Buy,Insurance—Life,4536500,70.98,57.76,46.1,51.91,91.42,19625.0,1933.0,18646.0,5545.0,25170.0,Financial Services,3.7112714156898106,1.0486114649681528,0.2879684418145956,Ticker:PRU<br>Subsector:Insurance—Life<br>YF Recomm:Buy<br>YF Recomm Date:2020-05-07 16:47:04<br>averageVolume10days:4536500<br>Down:0.2879684418145956,5.7593688362919115,#09f349
741,PVH,2020-06-03 12:29:37,Hold,Apparel Manufacturing,2680687,62.84,44.43,32.63,50.28,104.78,675.1,13.8,2693.9,882.5,3900.0,Consumer Cyclical,3.068215297450425,4.010813212857355,0.6674092934436664,Ticker:PVH<br>Subsector:Apparel Manufacturing<br>YF Recomm:Hold<br>YF Recomm Date:2020-06-03 12:29:37<br>averageVolume10days:2680687<br>Down:0.6674092934436664,13.348185868873328,
743,QADA,2020-05-28 14:50:32,Buy,Software—Application,64462,46.42,40.79,37.78,36.16,50.98,14.67,40.35,12.84,19.27,890.0,Technology,2.7602490918526206,3.625766871165644,0.09823352003446773,Ticker:QADA<br>Subsector:Software—Application<br>YF Recomm:Buy<br>YF Recomm Date:2020-05-28 14:50:32<br>averageVolume10days:64462<br>Down:0.09823352003446773,1.9646704006893545,#09f349
744,QIWI,2020-03-11 15:05:41,Overweight,Credit Services,364212,14.5,12.15,9.61,13.39,18.3,317.52,0.0,0.0,76.9,920.0,Financial Services,0.0,0.0,0.26206896551724146,Ticker:QIWI<br>Subsector:Credit Services<br>YF Recomm:Overweight<br>YF Recomm Date:2020-03-11 15:05:41<br>averageVolume10days:364212<br>Down:0.26206896551724146,5.241379310344829,
